lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.59,-1.86,2,2.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.86,2,10.0,3,violent,0.0,1.0986122886681096,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.86,3,11.0,4,property,0.5,0.562335165779739,violent,0.6863,False,0.1189,0.1947,0.6863,68.6,West Yorkshire,medium
53.59,-1.85,0,1.0,7,other,0.14285714285714285,0.6829081257408294,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,0,2.0,8,property,0.0,0.6931472015900639,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,0,3.0,4,other,0.5,0.5623351657797391,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,0,9.0,5,property,0.0,1.0549201679861442,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,0,10.0,3,violent,0.0,1.0986122886681096,violent,0.688,True,0.119,0.193,0.688,68.8,West Yorkshire,medium
53.59,-1.85,0,11.0,4,property,0.0,0.6931472015900639,violent,0.6707,False,0.1188,0.2104,0.6707,67.1,West Yorkshire,medium
53.59,-1.85,0,12.0,7,other,0.2857142857142857,0.9556998911125343,violent,0.55,False,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.85,1,1.0,4,property,0.5,0.5623351657797391,violent,0.6875,False,0.1179,0.1946,0.6875,68.8,West Yorkshire,medium
53.59,-1.85,1,2.0,5,other,0.2,0.6730116880595106,violent,0.55,False,0.1149,0.3352,0.55,55.0,West Yorkshire,medium
53.59,-1.85,1,11.0,5,property,0.2,0.6730116880595105,violent,0.6741,False,0.1218,0.204,0.6741,67.4,West Yorkshire,medium
53.59,-1.85,2,2.0,4,property,0.0,0.6931472015900639,violent,0.6789,False,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.85,2,3.0,4,violent,0.5,0.5623351657797391,violent,0.5499,True,0.1149,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,2,9.0,7,property,0.14285714285714285,1.0789922078775833,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,2,10.0,4,other,0.25,1.0397207708399179,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.85,2,12.0,4,property,0.0,0.6931472015900639,violent,0.55,False,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.85,3,1.0,9,violent,0.3333333333333333,0.9950269901795212,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.85,3,2.0,7,property,0.2857142857142857,0.9556998911125343,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.85,3,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6843,True,0.1184,0.1973,0.6843,68.4,West Yorkshire,medium
53.59,-1.85,3,10.0,4,violent,0.25,1.0397207708399179,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.85,3,11.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.55,False,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.85,3,12.0,8,property,0.0,0.6931472015900639,violent,0.55,False,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.84,1,11.0,3,violent,0.0,1.0986122886681096,violent,0.6749,True,0.1196,0.2055,0.6749,67.5,West Yorkshire,medium
53.59,-1.84,2,2.0,4,property,0.5,0.562335165779739,violent,0.6787,False,0.1194,0.2019,0.6787,67.9,West Yorkshire,medium
53.59,-1.84,3,11.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.79,0,12.0,4,violent,1.0,4.3446531758480495e-08,violent,0.675,True,0.1196,0.2054,0.675,67.5,West Yorkshire,medium
53.59,-1.77,0,12.0,4,violent,0.5,0.562335165779739,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,1,1.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,1,3.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,1,11.0,4,violent,0.5,0.5623351657797391,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,1,12.0,4,violent,1.0,4.3446531758480495e-08,violent,0.6138,True,0.1776,0.2086,0.6138,61.4,West Yorkshire,medium
53.59,-1.77,2,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,2,11.0,4,violent,1.0,4.3446531758480495e-08,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,3,1.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.77,3,3.0,3,violent,0.0,1.0986122886681096,violent,0.6789,True,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.77,3,12.0,5,violent,1.0,4.3446531758480495e-08,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.71,0,12.0,4,property,0.5,0.562335165779739,violent,0.675,False,0.1196,0.2054,0.675,67.5,West Yorkshire,medium
53.59,-1.7,1,10.0,4,other,0.25,1.0397207708399179,violent,0.6791,False,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.59,-1.6600000000000001,0,9.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.6600000000000001,0,10.0,5,property,0.4,0.9502705392332347,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.6600000000000001,0,11.0,4,violent,0.5,0.562335165779739,violent,0.675,True,0.1196,0.2054,0.675,67.5,West Yorkshire,medium
53.59,-1.6600000000000001,2,2.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6137,True,0.1777,0.2085,0.6137,61.4,West Yorkshire,medium
53.59,-1.6500000000000001,0,1.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.6500000000000001,0,3.0,6,violent,0.0,0.6931472015900639,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.6500000000000001,0,10.0,3,violent,0.0,1.0986122886681096,violent,0.6731,True,0.1222,0.2047,0.6731,67.3,West Yorkshire,medium
53.59,-1.6500000000000001,0,11.0,5,violent,0.4,0.9502705392332347,violent,0.6138,True,0.1776,0.2086,0.6138,61.4,West Yorkshire,medium
53.59,-1.6500000000000001,1,1.0,3,violent,0.0,1.0986122886681096,violent,0.6284,True,0.1207,0.2509,0.6284,62.8,West Yorkshire,medium
53.59,-1.6500000000000001,1,2.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.687,False,0.1188,0.1942,0.687,68.7,West Yorkshire,medium
53.59,-1.6500000000000001,1,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.688,True,0.1183,0.1937,0.688,68.8,West Yorkshire,medium
53.59,-1.6500000000000001,1,10.0,4,property,0.0,0.6931472015900639,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.6500000000000001,2,2.0,4,violent,0.0,0.6931472015900639,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.6500000000000001,2,3.0,3,other,1.0,4.34465315364359e-08,violent,0.55,False,0.1149,0.3352,0.55,55.0,West Yorkshire,medium
53.59,-1.6500000000000001,2,10.0,5,violent,0.2,0.6730116880595106,violent,0.6137,True,0.1777,0.2085,0.6137,61.4,West Yorkshire,medium
53.59,-1.6500000000000001,2,12.0,4,violent,0.5,0.562335165779739,violent,0.5539,True,0.1162,0.3299,0.5539,55.4,West Yorkshire,medium
53.59,-1.6500000000000001,3,1.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6902,False,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.6500000000000001,3,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6888,True,0.1182,0.193,0.6888,68.9,West Yorkshire,medium
53.59,-1.6500000000000001,3,10.0,4,violent,0.0,0.6931472015900639,violent,0.687,True,0.1188,0.1942,0.687,68.7,West Yorkshire,medium
53.59,-1.6500000000000001,3,12.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.6400000000000001,1,10.0,4,other,0.25,1.0397207708399179,violent,0.6789,False,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.6400000000000001,2,9.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6872,False,0.1193,0.1935,0.6872,68.7,West Yorkshire,medium
53.59,-1.6400000000000001,2,10.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6787,False,0.1194,0.2019,0.6787,67.9,West Yorkshire,medium
53.59,-1.6400000000000001,3,1.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6748,True,0.1196,0.2056,0.6748,67.5,West Yorkshire,medium
53.59,-1.6300000000000001,1,9.0,6,violent,0.3333333333333333,0.6365141893815645,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.62,0,3.0,4,violent,0.5,0.562335165779739,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.62,0,10.0,4,violent,0.0,0.6931472015900639,violent,0.5499,True,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.62,0,11.0,4,property,0.25,1.0397207708399179,violent,0.6737,False,0.1212,0.2051,0.6737,67.4,West Yorkshire,medium
53.59,-1.62,1,2.0,4,property,0.25,1.0397207708399179,violent,0.6137,False,0.1778,0.2085,0.6137,61.4,West Yorkshire,medium
53.59,-1.62,2,3.0,5,property,0.4,0.9502705392332347,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.62,2,9.0,4,property,1.0,4.3446531758480495e-08,violent,0.6789,False,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.62,2,12.0,6,property,0.16666666666666666,1.0114042647073518,violent,0.6902,False,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.59,-1.62,3,10.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6789,False,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.62,3,11.0,5,violent,0.0,1.0549201679861442,violent,0.6138,True,0.1777,0.2086,0.6138,61.4,West Yorkshire,medium
53.59,-1.61,1,10.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.61,1,11.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6887,False,0.1183,0.193,0.6887,68.9,West Yorkshire,medium
53.59,-1.61,2,12.0,6,property,0.3333333333333333,0.6365141893815645,violent,0.6748,False,0.1196,0.2056,0.6748,67.5,West Yorkshire,medium
53.59,-1.61,3,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6789,True,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.59,-1.61,3,11.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
