lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
42.26,-83.16,1,10,4,violent,violent,0.9995006313767368,True,0.0002496852949110054,0.0002496833283522926,0.9995006313767368,36.6
42.26,-83.16,2,1,4,violent,property,0.9994113342100284,False,0.00025802794665958067,0.9994113342100284,0.00033063784331223043,36.6
42.26,-83.16,2,3,4,violent,property,0.9994113342100284,False,0.00025802794665958067,0.9994113342100284,0.00033063784331223043,36.6
42.26,-83.16,2,4,3,violent,violent,0.9995006313767368,True,0.0002496852949110054,0.0002496833283522926,0.9995006313767368,31.5
42.26,-83.16,2,6,7,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,47.3
42.26,-83.16,2,7,10,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,54.6
42.26,-83.16,2,8,9,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,52.4
42.26,-83.16,2,10,9,property,property,0.9995006262185424,True,0.0002496891671728996,0.9995006262185424,0.0002496846142847222,52.4
42.26,-83.16,2,11,4,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,36.6
42.26,-83.16,2,12,7,violent,violent,0.9925263475340224,True,0.00024690222879787655,0.007226750237179871,0.9925263475340224,47.0
42.26,-83.16,3,1,10,other,other,0.9985465175691419,True,0.9985465175691419,0.0007308951211370404,0.0007225873097210762,54.5
42.26,-83.16,3,2,7,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,47.3
42.26,-83.16,3,3,9,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,52.4
42.26,-83.16,3,4,4,violent,violent,0.41419129633179086,True,0.2929006936276899,0.2929080100405193,0.41419129633179086,15.2
42.26,-83.16,3,7,8,violent,violent,0.41419129633179086,True,0.2929006936276899,0.2929080100405193,0.41419129633179086,20.7
42.26,-83.16,3,8,16,property,property,0.9995006204032284,True,0.0002496898923037365,0.9995006204032284,0.00024968970446812477,64.5
42.26,-83.16,3,9,4,other,other,0.9995011928385997,True,0.9995011928385997,0.00024940311194073813,0.0002494040494595756,36.6
42.26,-83.16,3,10,6,violent,violent,0.41418414876400134,True,0.2929127862845258,0.292903064951473,0.41418414876400134,18.3
42.26,-83.16,3,11,4,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,36.6
42.26,-83.16,3,12,3,violent,violent,0.999500631520256,True,0.0002496851513559284,0.0002496833283881449,0.999500631520256,31.5
42.27,-83.16,0,3,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.27,-83.16,0,4,8,violent,violent,0.41418521197273206,True,0.2928963909950552,0.29291839703221273,0.41418521197273206,20.7
42.27,-83.16,0,5,4,violent,property,0.9994237546183685,False,0.000258031153359716,0.9994237546183685,0.0003182142282719124,36.6
42.27,-83.16,0,6,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.27,-83.16,0,7,9,property,property,0.9995006262185424,True,0.0002496891671728996,0.9995006262185424,0.0002496846142847222,52.4
42.27,-83.16,0,8,6,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,44.3
42.27,-83.16,0,9,7,property,property,0.9995006211154207,True,0.00024968916589806876,0.9995006211154207,0.0002496897186812175,47.3
42.27,-83.16,0,10,8,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,50.0
42.27,-83.16,0,11,3,violent,violent,0.9989076899318322,True,0.000539001814833777,0.0005533082533339989,0.9989076899318322,31.5
42.27,-83.16,0,12,8,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,50.0
