lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
34.0,-118.44,1,103,property,0.18446601941747573,0.9970285143359615,property,0.816,True,0.0729,0.816,0.1111,11.1,LA,high
34.0,-118.44,2,156,property,0.21794871794871795,0.9874441035130689,property,0.81,True,0.0789,0.81,0.1111,11.1,LA,high
34.0,-118.44,3,196,property,0.025510204081632654,0.9981525164716682,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.0,-118.43,0,52,property,0.3269230769230769,0.9926416634305459,property,0.7852,True,0.0993,0.7852,0.1154,11.5,LA,medium
34.0,-118.43,1,83,property,0.13253012048192772,1.019400127690829,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.0,-118.43,2,123,property,0.23577235772357724,1.0164201975228306,property,0.8165,True,0.0725,0.8165,0.111,11.1,LA,high
34.0,-118.43,3,151,property,0.08609271523178808,1.0395872843336869,property,0.814,True,0.0747,0.814,0.1113,11.1,LA,high
34.0,-118.42,0,50,property,0.14,0.8680614510441254,property,0.8165,True,0.0726,0.8165,0.111,11.1,LA,high
34.0,-118.42,1,56,property,0.07142857142857142,0.8982053397041498,property,0.8165,True,0.0725,0.8165,0.111,11.1,LA,high
34.0,-118.42,2,135,property,0.3037037037037037,0.9804880529403455,property,0.8161,True,0.0728,0.8161,0.111,11.1,LA,high
34.0,-118.42,3,145,property,0.25517241379310346,0.9746877443335629,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.0,-118.41,0,69,property,0.043478260869565216,1.0929250201623493,property,0.6113,True,0.2107,0.6113,0.178,17.8,LA,medium
34.0,-118.41,1,62,property,0.0,0.9882517544374712,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.0,-118.41,2,111,property,0.13513513513513514,1.0287338863668842,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.0,-118.41,3,108,property,0.16666666666666666,1.072043343575071,property,0.814,True,0.0746,0.814,0.1114,11.1,LA,high
34.0,-118.4,0,19,other,0.21052631578947367,1.0565758044102838,property,0.8075,False,0.0815,0.8075,0.111,11.1,LA,high
34.0,-118.4,1,33,property,0.21212121212121213,1.0134459070948298,property,0.8156,True,0.0732,0.8156,0.1111,11.1,LA,high
34.0,-118.4,2,26,property,0.07692307692307693,1.0695416913993137,property,0.7947,True,0.094,0.7947,0.1113,11.1,LA,medium
34.0,-118.4,3,31,violent,0.0,1.0943511658532066,property,0.8163,False,0.0727,0.8163,0.111,11.1,LA,high
34.0,-118.36,0,10,property,0.5,0.8018185525433373,property,0.8159,True,0.0731,0.8159,0.1111,11.1,LA,high
34.0,-118.36,1,12,violent,0.0,1.0986122886681096,property,0.8159,False,0.073,0.8159,0.1111,11.1,LA,high
34.0,-118.36,2,22,property,0.22727272727272727,1.0376517997982746,property,0.8155,True,0.0733,0.8155,0.1111,11.1,LA,high
34.0,-118.36,3,25,property,0.36,0.942216333812959,property,0.8161,True,0.0729,0.8161,0.111,11.1,LA,high
34.0,-118.35000000000001,0,15,property,0.7333333333333333,0.3926744885581436,property,0.803,True,0.0863,0.803,0.1107,11.1,LA,high
34.0,-118.35000000000001,1,19,property,0.15789473684210525,1.045978165699395,property,0.8152,True,0.0736,0.8152,0.1111,11.1,LA,high
34.0,-118.35000000000001,2,22,property,0.45454545454545453,0.8158498651845185,property,0.811,True,0.0773,0.811,0.1118,11.2,LA,high
34.0,-118.35000000000001,3,23,property,0.17391304347826086,1.0465634069578553,property,0.8157,True,0.0732,0.8157,0.1111,11.1,LA,high
34.0,-118.33,0,60,violent,0.1,1.0681452609845676,property,0.6076,False,0.2129,0.6076,0.1795,18.0,LA,medium
34.0,-118.33,1,104,property,0.1346153846153846,1.0765529985297415,property,0.7184,True,0.1415,0.7184,0.1401,14.0,LA,medium
34.0,-118.33,2,150,property,0.02666666666666667,1.096476673933746,property,0.6229,True,0.203,0.6229,0.1741,17.4,LA,medium
34.0,-118.33,3,129,property,0.046511627906976744,1.092101068314539,property,0.612,True,0.2099,0.612,0.1781,17.8,LA,medium
34.0,-118.32000000000001,0,89,property,0.19101123595505617,1.0464255783336955,property,0.6348,True,0.1947,0.6348,0.1705,17.0,LA,medium
34.0,-118.32000000000001,1,135,property,0.08148148148148149,1.0784913372696723,property,0.8155,True,0.0734,0.8155,0.1111,11.1,LA,high
34.0,-118.32000000000001,2,157,other,0.006369426751592357,1.0920549719716124,property,0.8129,False,0.0756,0.8129,0.1115,11.2,LA,high
34.0,-118.32000000000001,3,192,property,0.109375,1.062050168321953,property,0.6261,True,0.2009,0.6261,0.173,17.3,LA,medium
34.0,-118.31,0,180,property,0.15,1.0624795817886667,property,0.6034,True,0.2158,0.6034,0.1808,18.1,LA,medium
34.0,-118.31,1,208,property,0.009615384615384616,1.0561836886128153,property,0.7471,True,0.121,0.7471,0.132,13.2,LA,medium
34.0,-118.31,2,322,property,0.003105590062111801,1.085177398770386,property,0.6182,True,0.2058,0.6182,0.1761,17.6,LA,medium
34.0,-118.31,3,305,property,0.02622950819672131,1.077116950631252,property,0.6142,True,0.2084,0.6142,0.1774,17.7,LA,medium
34.0,-118.3,0,177,property,0.20903954802259886,1.0560194917732106,property,0.6249,True,0.2014,0.6249,0.1736,17.4,LA,medium
34.0,-118.3,1,201,property,0.1791044776119403,1.0652466235419489,property,0.7931,True,0.0902,0.7931,0.1167,11.7,LA,medium
34.0,-118.3,2,286,property,0.14335664335664336,1.0783693090193502,property,0.8001,True,0.0861,0.8001,0.1138,11.4,LA,high
34.0,-118.3,3,272,property,0.10294117647058823,1.061080625282456,property,0.6983,True,0.1534,0.6983,0.1482,14.8,LA,medium
34.0,-118.29,0,180,property,0.06666666666666667,1.014915898090046,property,0.6038,True,0.2155,0.6038,0.1807,18.1,LA,medium
34.0,-118.29,1,223,property,0.19730941704035873,1.0509581191356658,property,0.7009,True,0.1527,0.7009,0.1464,14.6,LA,medium
34.0,-118.29,2,292,property,0.030821917808219176,1.0557358611974128,property,0.6164,True,0.2072,0.6164,0.1764,17.6,LA,medium
34.0,-118.29,3,334,violent,0.06287425149700598,1.0606368927775445,property,0.6195,False,0.2051,0.6195,0.1755,17.5,LA,medium
34.0,-118.28,0,249,property,0.060240963855421686,1.05850738467697,property,0.6096,True,0.2118,0.6096,0.1786,17.9,LA,medium
34.0,-118.28,1,292,property,0.0547945205479452,1.0419087651436891,property,0.6572,True,0.1806,0.6572,0.1622,16.2,LA,medium
34.0,-118.28,2,470,violent,0.03404255319148936,1.059862976150928,property,0.6257,False,0.2012,0.6257,0.1731,17.3,LA,medium
34.0,-118.28,3,477,violent,0.023060796645702306,1.0396910659236278,property,0.6395,False,0.1922,0.6395,0.1683,16.8,LA,medium
34.0,-118.27,0,333,property,0.15315315315315314,1.0347093160002396,property,0.6764,True,0.1675,0.6764,0.1561,15.6,LA,medium
34.0,-118.27,1,368,property,0.14130434782608695,1.0431076154449364,property,0.6939,True,0.1574,0.6939,0.1487,14.9,LA,medium
34.0,-118.27,2,539,violent,0.02040816326530612,1.0902976177597288,property,0.6096,False,0.2118,0.6096,0.1786,17.9,LA,medium
34.0,-118.27,3,564,violent,0.026595744680851064,1.0771122939257798,property,0.6168,False,0.2067,0.6168,0.1765,17.6,LA,medium
34.0,-118.26,0,187,property,0.21390374331550802,1.0476266147067879,property,0.6252,True,0.2016,0.6252,0.1732,17.3,LA,medium
34.0,-118.26,1,296,property,0.06756756756756757,1.084089693089653,property,0.7151,True,0.1437,0.7151,0.1412,14.1,LA,medium
34.0,-118.26,2,329,property,0.0972644376899696,1.081050972868892,property,0.6578,True,0.1803,0.6578,0.1618,16.2,LA,medium
34.0,-118.26,3,336,property,0.0625,1.0560839585734354,property,0.6689,True,0.1724,0.6689,0.1587,15.9,LA,medium
34.0,-118.25,0,139,property,0.2302158273381295,1.0346426787990564,property,0.6242,True,0.202,0.6242,0.1738,17.4,LA,medium
34.0,-118.25,1,203,property,0.22167487684729065,1.0281571890553525,property,0.6915,True,0.1584,0.6915,0.1501,15.0,LA,medium
34.0,-118.25,2,289,property,0.12110726643598616,1.0691568749214013,property,0.6363,True,0.1946,0.6363,0.1691,16.9,LA,medium
34.0,-118.25,3,292,violent,0.1541095890410959,1.0498379677147498,property,0.6214,False,0.2037,0.6214,0.1749,17.5,LA,medium
34.0,-118.24000000000001,0,69,violent,0.08695652173913043,1.0855702602066648,property,0.6035,False,0.2156,0.6035,0.1808,18.1,LA,medium
34.0,-118.24000000000001,1,125,property,0.2,1.0119108932386358,property,0.8152,True,0.0736,0.8152,0.1111,11.1,LA,high
34.0,-118.24000000000001,2,206,property,0.20388349514563106,1.0176256901545853,property,0.814,True,0.0746,0.814,0.1114,11.1,LA,high
34.0,-118.24000000000001,3,119,violent,0.10084033613445378,1.0878502791608722,property,0.6546,False,0.1818,0.6546,0.1637,16.4,LA,medium
34.01,-118.46000000000001,0,14,property,0.21428571428571427,1.034601232910181,property,0.8154,True,0.0734,0.8154,0.1111,11.1,LA,high
34.01,-118.46000000000001,1,22,property,0.22727272727272727,1.0376517997982746,property,0.7704,True,0.1245,0.7704,0.1051,10.5,LA,medium
34.01,-118.46000000000001,2,21,property,0.14285714285714285,1.0353605606849843,property,0.8146,True,0.0741,0.8146,0.1112,11.1,LA,high
34.01,-118.46000000000001,3,16,property,0.1875,1.0239287996389363,property,0.7697,True,0.1255,0.7697,0.1048,10.5,LA,medium
34.01,-118.45,0,32,property,0.25,0.8498770601102161,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.45,1,42,property,0.07142857142857142,1.0251188753456049,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.45,2,54,property,0.16666666666666666,0.9220689705854213,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.01,-118.45,3,52,other,0.019230769230769232,0.8735317105802727,property,0.8164,False,0.0726,0.8164,0.111,11.1,LA,high
34.01,-118.44,0,41,other,0.024390243902439025,0.9448840254659445,property,0.8163,False,0.0727,0.8163,0.111,11.1,LA,high
34.01,-118.44,1,44,property,0.2727272727272727,0.6554817949691769,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.44,2,68,property,0.1323529411764706,0.9821080779013938,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.44,3,79,property,0.25316455696202533,0.7194380590869145,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.01,-118.43,0,66,property,0.16666666666666666,0.9807510147636087,property,0.8157,True,0.0733,0.8157,0.111,11.1,LA,high
34.01,-118.43,1,78,property,0.21794871794871795,0.9065381815882126,property,0.8161,True,0.0728,0.8161,0.111,11.1,LA,high
34.01,-118.43,2,125,property,0.16,0.9159282110595046,property,0.8166,True,0.0725,0.8166,0.111,11.1,LA,high
34.01,-118.43,3,132,property,0.2727272727272727,0.9155574162816444,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.01,-118.42,0,39,property,0.28205128205128205,0.9679119335646886,property,0.7985,True,0.0878,0.7985,0.1138,11.4,LA,medium
34.01,-118.42,1,51,property,0.27450980392156865,0.953517728223775,property,0.8165,True,0.0725,0.8165,0.111,11.1,LA,high
34.01,-118.42,2,83,property,0.30120481927710846,0.9248847347157322,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.01,-118.42,3,91,property,0.2087912087912088,1.0391565669640725,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.41,0,14,other,0.14285714285714285,0.992281974852574,property,0.8156,False,0.0733,0.8156,0.1111,11.1,LA,high
34.01,-118.41,1,10,violent,0.2,1.0296530140645737,property,0.7704,False,0.1252,0.7704,0.1044,10.4,LA,medium
34.01,-118.41,2,11,other,0.18181818181818182,1.0670895187820832,property,0.7731,False,0.1217,0.7731,0.1052,10.5,LA,medium
34.01,-118.41,3,10,property,0.1,1.0888999753452238,property,0.8138,True,0.0748,0.8138,0.1114,11.1,LA,high
34.01,-118.37,2,4,property,0.5,0.5623351657797391,property,0.813,True,0.0755,0.813,0.1115,11.2,LA,high
34.01,-118.36,0,15,other,0.06666666666666667,0.990835386443849,property,0.7834,False,0.1004,0.7834,0.1161,11.6,LA,medium
34.01,-118.36,1,25,property,0.12,1.068358338884637,property,0.8161,True,0.0728,0.8161,0.111,11.1,LA,high
34.01,-118.36,2,26,property,0.19230769230769232,1.0262864017672833,property,0.8159,True,0.073,0.8159,0.1111,11.1,LA,high
34.01,-118.36,3,33,violent,0.0,1.0628695512426272,property,0.8113,False,0.0769,0.8113,0.1118,11.2,LA,high
34.01,-118.35000000000001,0,131,property,0.3053435114503817,0.9987766755609675,property,0.7056,True,0.1485,0.7056,0.1459,14.6,LA,medium
34.01,-118.35000000000001,1,198,property,0.4090909090909091,0.9375104804440331,property,0.815,True,0.0738,0.815,0.1112,11.1,LA,high
34.01,-118.35000000000001,2,234,property,0.23076923076923078,1.006457232896506,property,0.8106,True,0.0777,0.8106,0.1116,11.2,LA,high
34.01,-118.35000000000001,3,173,property,0.12716763005780346,1.0536137599353492,property,0.7965,True,0.0873,0.7965,0.1162,11.6,LA,medium
34.01,-118.34,0,223,property,0.2062780269058296,1.0398150352287039,property,0.6223,True,0.2032,0.6223,0.1745,17.5,LA,medium
34.01,-118.34,1,337,property,0.16913946587537093,1.048849360256892,property,0.816,True,0.0729,0.816,0.111,11.1,LA,high
34.01,-118.34,2,530,property,0.1471698113207547,1.0589420982767215,property,0.8159,True,0.0731,0.8159,0.1111,11.1,LA,high
34.01,-118.34,3,420,property,0.07857142857142857,1.0816407925153741,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.01,-118.33,0,98,property,0.1836734693877551,1.057492759775115,property,0.8147,True,0.074,0.8147,0.1112,11.1,LA,high
34.01,-118.33,1,161,property,0.19254658385093168,1.0566172589845686,property,0.8138,True,0.0748,0.8138,0.1113,11.1,LA,high
34.01,-118.33,2,236,property,0.0635593220338983,1.094369970249756,property,0.8069,True,0.0804,0.8069,0.1127,11.3,LA,high
34.01,-118.33,3,235,property,0.10212765957446808,1.087577323551837,property,0.8104,True,0.0773,0.8104,0.1123,11.2,LA,high
34.01,-118.32000000000001,0,115,property,0.26956521739130435,0.9571682158762727,property,0.8121,True,0.0763,0.8121,0.1116,11.2,LA,high
34.01,-118.32000000000001,1,148,property,0.22972972972972974,1.003711311853641,property,0.815,True,0.0739,0.815,0.1111,11.1,LA,high
34.01,-118.32000000000001,2,220,property,0.15454545454545454,1.060417314232379,property,0.8143,True,0.0744,0.8143,0.1113,11.1,LA,high
34.01,-118.32000000000001,3,210,property,0.2,1.0606018056124555,property,0.8081,True,0.0793,0.8081,0.1127,11.3,LA,high
34.01,-118.31,0,280,other,0.017857142857142856,1.0904805454665325,property,0.6156,False,0.2075,0.6156,0.1769,17.7,LA,medium
34.01,-118.31,1,401,property,0.08728179551122195,1.0887656922229327,property,0.7625,True,0.1121,0.7625,0.1253,12.5,LA,medium
34.01,-118.31,2,486,other,0.043209876543209874,1.0964698548273701,property,0.7244,False,0.1401,0.7244,0.1355,13.5,LA,medium
34.01,-118.31,3,450,property,0.024444444444444446,1.097625434325982,property,0.6146,True,0.2082,0.6146,0.1772,17.7,LA,medium
34.01,-118.3,0,161,property,0.20496894409937888,1.0481660134872257,property,0.6923,True,0.1568,0.6923,0.1508,15.1,LA,medium
34.01,-118.3,1,304,property,0.13157894736842105,1.0679118570366564,property,0.8059,True,0.0806,0.8059,0.1135,11.4,LA,high
34.01,-118.3,2,371,property,0.03234501347708895,1.0593148281085185,property,0.7949,True,0.0891,0.7949,0.116,11.6,LA,medium
34.01,-118.3,3,374,violent,0.0481283422459893,1.071467122173804,property,0.7622,False,0.1111,0.7622,0.1267,12.7,LA,medium
34.01,-118.29,0,232,property,0.07327586206896551,1.0687086395264564,property,0.6059,True,0.2143,0.6059,0.1798,18.0,LA,medium
34.01,-118.29,1,383,property,0.09921671018276762,1.085008951563465,property,0.6555,True,0.1824,0.6555,0.1621,16.2,LA,medium
34.01,-118.29,2,529,property,0.007561436672967864,1.0914364799464098,property,0.613,True,0.2093,0.613,0.1776,17.8,LA,medium
34.01,-118.29,3,768,property,0.1875,1.0520053425737348,property,0.6132,True,0.2092,0.6132,0.1777,17.8,LA,medium
34.01,-118.28,0,236,property,0.11864406779661017,1.0632216661961846,property,0.6143,True,0.2086,0.6143,0.177,17.7,LA,medium
34.01,-118.28,1,431,property,0.20417633410672853,1.0327262503500378,property,0.7122,True,0.1444,0.7122,0.1434,14.3,LA,medium
34.01,-118.28,2,709,property,0.2834978843441467,1.0071768214316434,property,0.6331,True,0.196,0.6331,0.1709,17.1,LA,medium
34.01,-118.28,3,645,property,0.22635658914728682,1.024444728095962,property,0.6687,True,0.1725,0.6687,0.1588,15.9,LA,medium
34.01,-118.27,0,231,property,0.17316017316017315,1.038310474874264,property,0.6246,True,0.202,0.6246,0.1735,17.3,LA,medium
34.01,-118.27,1,276,property,0.18478260869565216,1.05919638216043,property,0.7264,True,0.1352,0.7264,0.1384,13.8,LA,medium
34.01,-118.27,2,419,property,0.03341288782816229,1.075391602953247,property,0.6501,True,0.1857,0.6501,0.1642,16.4,LA,medium
34.01,-118.27,3,385,property,0.04935064935064935,1.0733096451420636,property,0.6708,True,0.1711,0.6708,0.158,15.8,LA,medium
34.01,-118.26,0,207,property,0.13526570048309178,1.0753829121527825,property,0.8055,True,0.0809,0.8055,0.1137,11.4,LA,high
34.01,-118.26,1,267,property,0.10486891385767791,1.082660036690065,property,0.793,True,0.0918,0.793,0.1152,11.5,LA,medium
34.01,-118.26,2,378,property,0.06613756613756613,1.0897122445208567,property,0.7656,True,0.1128,0.7656,0.1216,12.2,LA,medium
34.01,-118.26,3,407,property,0.11056511056511056,1.0722700624330748,property,0.7393,True,0.1263,0.7393,0.1344,13.4,LA,medium
34.01,-118.25,0,150,property,0.1,1.053084079399799,property,0.6655,True,0.1747,0.6655,0.1598,16.0,LA,medium
34.01,-118.25,1,215,property,0.08837209302325581,1.0838255485788935,property,0.8103,True,0.0781,0.8103,0.1116,11.2,LA,high
34.01,-118.25,2,339,violent,0.058997050147492625,1.0692484317366124,property,0.6526,False,0.1841,0.6526,0.1633,16.3,LA,medium
34.01,-118.25,3,257,property,0.09727626459143969,1.06028169629699,property,0.7153,True,0.1417,0.7153,0.143,14.3,LA,medium
34.01,-118.24000000000001,0,48,property,0.041666666666666664,1.0933903064791184,property,0.809,True,0.0786,0.809,0.1125,11.2,LA,high
34.01,-118.24000000000001,1,47,property,0.14893617021276595,1.0490936034046,property,0.8121,True,0.0763,0.8121,0.1116,11.2,LA,high
34.01,-118.24000000000001,2,64,violent,0.125,1.0814045266657621,property,0.8088,False,0.079,0.8088,0.1122,11.2,LA,high
34.01,-118.24000000000001,3,81,property,0.012345679012345678,1.0808174230676977,property,0.8144,True,0.0743,0.8144,0.1113,11.1,LA,high
34.01,-118.23,2,5,property,1.0,4.3446531758480495e-08,property,0.8151,True,0.0737,0.8151,0.1112,11.1,LA,high
34.01,-118.21000000000001,0,5,property,0.4,0.9502705392332347,property,0.6857,True,0.1641,0.6857,0.1502,15.0,LA,medium
34.01,-118.21000000000001,1,4,other,0.25,1.0397207708399179,property,0.6878,False,0.163,0.6878,0.1493,14.9,LA,medium
34.01,-118.21000000000001,2,11,property,0.2727272727272727,0.6554817949691768,property,0.611,True,0.2116,0.611,0.1774,17.7,LA,medium
34.01,-118.21000000000001,3,5,violent,0.2,0.6730116880595105,property,0.7956,False,0.0886,0.7956,0.1157,11.6,LA,medium
34.01,-118.2,0,14,property,0.14285714285714285,0.9922819748525739,property,0.7783,True,0.1118,0.7783,0.1099,11.0,LA,medium
34.01,-118.2,1,9,other,0.1111111111111111,1.0608569471580214,property,0.8131,False,0.0754,0.8131,0.1115,11.1,LA,high
34.01,-118.2,2,9,property,0.3333333333333333,0.9950269901795212,property,0.8149,True,0.0739,0.8149,0.1112,11.1,LA,high
34.01,-118.2,3,3,property,0.3333333333333333,0.6365141893815645,property,0.8143,True,0.0744,0.8143,0.1113,11.1,LA,high
34.02,-118.45,0,9,property,0.3333333333333333,0.6365141893815645,property,0.8022,True,0.087,0.8022,0.1108,11.1,LA,high
34.02,-118.45,1,14,other,0.07142857142857142,1.060944240790747,property,0.8162,False,0.0728,0.8162,0.111,11.1,LA,high
34.02,-118.45,2,23,property,0.13043478260869565,1.0242960516378312,property,0.8039,True,0.0853,0.8039,0.1108,11.1,LA,high
34.02,-118.45,3,26,property,0.4230769230769231,0.8653649791627,property,0.8157,True,0.0732,0.8157,0.1111,11.1,LA,high
34.02,-118.44,0,56,property,0.16071428571428573,0.7571389075929762,property,0.8151,True,0.0738,0.8151,0.1111,11.1,LA,high
34.02,-118.44,1,54,other,0.05555555555555555,0.9357605925439136,property,0.8163,False,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.44,2,110,property,0.21818181818181817,0.8416235265656455,property,0.8162,True,0.0728,0.8162,0.1111,11.1,LA,high
34.02,-118.44,3,105,property,0.3619047619047619,0.8806671381629341,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.02,-118.43,0,48,property,0.3333333333333333,0.8602030628046027,property,0.8161,True,0.0729,0.8161,0.111,11.1,LA,high
34.02,-118.43,1,61,property,0.5081967213114754,0.7437613562408025,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.43,2,107,property,0.14018691588785046,0.9790826164419002,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.02,-118.43,3,122,property,0.3524590163934426,0.7694859373240981,property,0.8163,True,0.0726,0.8163,0.111,11.1,LA,high
34.02,-118.42,0,86,property,0.22093023255813954,0.958585533857455,property,0.8165,True,0.0725,0.8165,0.111,11.1,LA,high
34.02,-118.42,1,147,property,0.2653061224489796,0.955175717318866,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.42,2,218,property,0.42201834862385323,0.7704546882482689,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.02,-118.42,3,218,property,0.26605504587155965,0.9663178440640086,property,0.8164,True,0.0726,0.8164,0.111,11.1,LA,high
34.02,-118.41,0,132,property,0.1590909090909091,1.041989747490273,property,0.8085,True,0.0795,0.8085,0.112,11.2,LA,high
34.02,-118.41,1,168,property,0.19047619047619047,0.995107780002704,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.41,2,278,property,0.11510791366906475,0.9530310664079644,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.41,3,278,property,0.18705035971223022,0.9847674313928187,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.4,0,66,property,0.2727272727272727,0.9949236325717751,property,0.8157,True,0.0732,0.8157,0.1111,11.1,LA,high
34.02,-118.4,1,80,property,0.0875,1.0582324435989958,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.4,2,145,property,0.11724137931034483,0.9561499255872129,property,0.8165,True,0.0726,0.8165,0.111,11.1,LA,high
34.02,-118.4,3,125,property,0.296,1.0035886390657145,property,0.8162,True,0.0728,0.8162,0.111,11.1,LA,high
34.02,-118.38,0,6,violent,0.0,1.0986122886681096,property,0.7704,False,0.1251,0.7704,0.1045,10.4,LA,medium
34.02,-118.38,1,18,property,0.4444444444444444,0.5908422674080062,property,0.8138,True,0.0748,0.8138,0.1114,11.1,LA,high
34.02,-118.38,2,16,property,0.3125,0.8305236914828463,property,0.8155,True,0.0734,0.8155,0.1111,11.1,LA,high
34.02,-118.38,3,9,property,0.5555555555555556,0.5297062202512142,property,0.8144,True,0.0743,0.8144,0.1113,11.1,LA,high
34.02,-118.37,0,53,property,0.1320754716981132,1.0597862800660394,property,0.7965,True,0.0878,0.7965,0.1156,11.6,LA,medium
34.02,-118.37,1,170,property,0.43529411764705883,0.9157198707815414,property,0.8163,True,0.0727,0.8163,0.111,11.1,LA,high
34.02,-118.37,2,239,property,0.41841004184100417,0.8748493369529463,property,0.8161,True,0.0728,0.8161,0.1111,11.1,LA,high
34.02,-118.37,3,201,property,0.2935323383084577,1.0151067088078265,property,0.8159,True,0.073,0.8159,0.1111,11.1,LA,high
34.02,-118.36,0,51,property,0.3137254901960784,1.000503003643075,property,0.7812,True,0.0984,0.7812,0.1204,12.0,LA,medium
34.02,-118.36,1,89,property,0.07865168539325842,1.0903282975344575,property,0.8149,True,0.0739,0.8149,0.1112,11.1,LA,high
34.02,-118.36,2,175,property,0.08,1.0650498686157912,property,0.8155,True,0.0733,0.8155,0.1112,11.1,LA,high
34.02,-118.36,3,111,property,0.0990990990990991,1.0870111133285043,property,0.7751,True,0.1022,0.7751,0.1227,12.3,LA,medium
34.02,-118.35000000000001,0,367,property,0.2888283378746594,1.0131446135385682,property,0.6073,True,0.2133,0.6073,0.1794,17.9,LA,medium
34.02,-118.35000000000001,1,535,property,0.27102803738317754,1.025051760364203,property,0.7589,True,0.1138,0.7589,0.1273,12.7,LA,medium
34.02,-118.35000000000001,2,690,property,0.13333333333333333,1.0776965541712966,property,0.6961,True,0.1551,0.6961,0.1488,14.9,LA,medium
34.02,-118.35000000000001,3,524,violent,0.02480916030534351,1.0749726981091636,property,0.6179,False,0.2059,0.6179,0.1762,17.6,LA,medium
34.02,-118.34,0,83,property,0.1686746987951807,1.022879124260132,property,0.8151,True,0.0737,0.8151,0.1112,11.1,LA,high
34.02,-118.34,1,227,property,0.29955947136563876,1.006442548291914,property,0.8159,True,0.0731,0.8159,0.111,11.1,LA,high
34.02,-118.34,2,332,property,0.28012048192771083,1.0160611954897871,property,0.8157,True,0.0732,0.8157,0.1111,11.1,LA,high
34.02,-118.34,3,199,property,0.19095477386934673,1.0519522405586959,property,0.8135,True,0.075,0.8135,0.1115,11.2,LA,high
34.02,-118.33,0,58,property,0.2413793103448276,0.9644814094229556,property,0.8156,True,0.0733,0.8156,0.1111,11.1,LA,high
34.02,-118.33,1,123,property,0.11382113821138211,1.0589536618376254,property,0.8157,True,0.0732,0.8157,0.1111,11.1,LA,high
34.02,-118.33,2,163,property,0.147239263803681,1.0682337066587264,property,0.8148,True,0.0739,0.8148,0.1112,11.1,LA,high
34.02,-118.33,3,129,property,0.06201550387596899,1.075479948571235,property,0.8123,True,0.0761,0.8123,0.1116,11.2,LA,high
34.02,-118.32000000000001,0,72,property,0.2777777777777778,1.0020821271017193,property,0.8118,True,0.0765,0.8118,0.1117,11.2,LA,high
34.02,-118.32000000000001,1,93,property,0.053763440860215055,1.0312601805174162,property,0.8161,True,0.0729,0.8161,0.111,11.1,LA,high
34.02,-118.32000000000001,2,112,property,0.25,1.0326416273242407,property,0.8153,True,0.0736,0.8153,0.1112,11.1,LA,high
34.02,-118.32000000000001,3,156,property,0.10897435897435898,1.0549528797488228,property,0.7959,True,0.0876,0.7959,0.1165,11.6,LA,medium
34.02,-118.31,0,136,property,0.09558823529411764,1.087181699304114,property,0.6069,True,0.2137,0.6069,0.1794,17.9,LA,medium
34.02,-118.31,1,242,property,0.2190082644628099,1.0474060426004785,property,0.7971,True,0.0886,0.7971,0.1143,11.4,LA,medium
34.02,-118.31,2,295,property,0.0847457627118644,1.0825978279333583,property,0.7284,True,0.1355,0.7284,0.1361,13.6,LA,medium
34.02,-118.31,3,278,property,0.09352517985611511,1.087664740177102,property,0.6282,True,0.1994,0.6282,0.1723,17.2,LA,medium
34.02,-118.3,0,226,property,0.19911504424778761,1.034945546331498,property,0.6393,True,0.1924,0.6393,0.1684,16.8,LA,medium
34.02,-118.3,1,342,property,0.17543859649122806,1.0676945180186102,property,0.8114,True,0.0771,0.8114,0.1115,11.2,LA,high
