lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.32,-0.09,0,19,property,0.21052631578947367,1.0565758044102838,property,0.4606,True,0.2646,0.4606,0.2748,27.5,London,uncertain
51.32,-0.09,1,16,property,0.0625,1.0433534269422906,property,0.6251,True,0.2206,0.6251,0.1543,15.4,London,medium
51.32,-0.09,2,13,property,0.07692307692307693,1.0123308391031736,violent,0.5517,False,0.2468,0.2015,0.5517,55.2,London,medium
51.32,-0.09,3,16,violent,0.125,1.0717300941124526,property,0.6258,False,0.2202,0.6258,0.154,15.4,London,medium
51.32,-0.08,1,4,violent,0.5,0.5623351657797391,property,0.6253,False,0.2205,0.6253,0.1542,15.4,London,medium
51.32,-0.07,0,15,violent,0.2,0.9701157839869381,violent,0.5526,True,0.2461,0.2013,0.5526,55.3,London,medium
51.32,-0.07,1,10,property,0.2,0.6730116880595105,violent,0.4063,False,0.264,0.3298,0.4063,40.6,London,uncertain
51.32,-0.07,2,14,property,0.14285714285714285,1.0789922078775833,property,0.4506,True,0.2573,0.4506,0.2921,29.2,London,uncertain
51.32,-0.07,3,8,violent,0.125,0.9743147528693494,violent,0.5494,True,0.2477,0.2029,0.5494,54.9,London,uncertain
51.32,-0.06,0,14,violent,0.7857142857142857,0.509137344082687,violent,0.5533,True,0.2459,0.2008,0.5533,55.3,London,medium
51.32,-0.06,1,4,violent,0.5,0.5623351657797391,other,0.4636,False,0.4636,0.2281,0.3082,30.8,London,uncertain
51.32,-0.06,2,11,violent,0.2727272727272727,0.9949236325717752,property,0.3789,False,0.3726,0.3789,0.2485,24.9,London,uncertain
51.32,-0.06,3,6,violent,0.3333333333333333,0.6365141893815645,violent,0.5502,True,0.2476,0.2022,0.5502,55.0,London,medium
51.32,0.02,0,3,violent,0.3333333333333333,0.6365141893815645,property,0.629,False,0.2183,0.629,0.1526,15.3,London,medium
51.32,0.03,0,14,other,0.14285714285714285,0.992281974852574,property,0.4472,False,0.3817,0.4472,0.171,17.1,London,uncertain
51.32,0.03,1,12,other,0.16666666666666666,1.0114042647073518,other,0.651,True,0.651,0.1881,0.1609,16.1,London,medium
51.32,0.03,2,8,property,0.125,0.9743147528693494,other,0.6463,False,0.6463,0.1908,0.1629,16.3,London,medium
51.32,0.03,3,11,property,0.0,0.9347698978582792,other,0.5934,False,0.5934,0.2354,0.1713,17.1,London,medium
51.32,0.04,0,8,violent,0.0,1.0821955300387671,property,0.6201,False,0.2235,0.6201,0.1564,15.6,London,medium
51.32,0.04,1,5,other,0.6,0.5004024447610513,property,0.6266,False,0.2198,0.6266,0.1537,15.4,London,medium
51.32,0.04,2,8,other,0.25,1.0397207708399179,violent,0.5512,False,0.2469,0.2019,0.5512,55.1,London,medium
51.32,0.04,3,7,other,0.2857142857142857,0.9556998911125343,property,0.6193,False,0.224,0.6193,0.1567,15.7,London,medium
51.32,0.05,0,4,violent,0.25,1.0397207708399179,violent,0.5503,True,0.2472,0.2024,0.5503,55.0,London,medium
51.32,0.05,3,3,violent,0.3333333333333333,0.6365141893815645,violent,0.5523,True,0.2463,0.2014,0.5523,55.2,London,medium
51.32,0.06,1,3,property,1.0,4.3446531758480495e-08,property,0.6219,True,0.2225,0.6219,0.1556,15.6,London,medium
51.32,0.06,2,4,property,0.5,0.5623351657797391,violent,0.3849,False,0.2724,0.3428,0.3849,38.5,London,uncertain
51.33,-0.27,1,3,violent,0.3333333333333333,0.6365141893815645,violent,0.4897,True,0.268,0.2423,0.4897,49.0,London,uncertain
51.33,-0.27,2,3,violent,0.3333333333333333,0.6365141893815645,property,0.6252,False,0.2206,0.6252,0.1542,15.4,London,medium
51.33,-0.17,0,4,other,0.25,1.0397207708399179,other,0.5448,True,0.5448,0.2187,0.2365,23.6,London,uncertain
51.33,-0.17,1,6,violent,0.0,0.6931472015900639,other,0.6484,False,0.6484,0.1896,0.162,16.2,London,medium
51.33,-0.16,0,11,property,0.45454545454545453,0.9075352941050092,property,0.6275,True,0.2192,0.6275,0.1533,15.3,London,medium
51.33,-0.16,1,13,violent,0.15384615384615385,1.0579054247036734,violent,0.5516,True,0.2467,0.2017,0.5516,55.2,London,medium
51.33,-0.16,2,5,violent,0.6,0.5004024447610512,other,0.6441,False,0.6441,0.1926,0.1634,16.3,London,medium
51.33,-0.16,3,8,violent,0.125,0.9743147528693494,violent,0.4993,True,0.2587,0.242,0.4993,49.9,London,uncertain
51.33,-0.15,0,3,property,0.3333333333333333,0.6365141893815645,violent,0.4303,False,0.3074,0.2623,0.4303,43.0,London,uncertain
51.33,-0.15,1,5,property,0.2,0.6730116880595105,violent,0.5529,False,0.246,0.2011,0.5529,55.3,London,medium
51.33,-0.15,2,4,property,0.5,0.5623351657797391,violent,0.4582,False,0.2967,0.2452,0.4582,45.8,London,uncertain
51.33,-0.14,0,14,violent,0.07142857142857142,1.060944240790747,property,0.6221,False,0.2224,0.6221,0.1555,15.6,London,medium
51.33,-0.14,1,9,property,0.2222222222222222,0.9368883075390159,property,0.3843,True,0.2655,0.3843,0.3502,35.0,London,uncertain
51.33,-0.14,2,15,property,0.3333333333333333,0.9276173343271816,property,0.446,True,0.2589,0.446,0.295,29.5,London,uncertain
51.33,-0.14,3,12,violent,0.5,0.8675632284814613,property,0.4496,False,0.2706,0.4496,0.2798,28.0,London,uncertain
51.33,-0.13,0,26,violent,0.11538461538461539,1.0798753311904068,violent,0.5317,True,0.2539,0.2144,0.5317,53.2,London,uncertain
51.33,-0.13,1,27,violent,0.037037037037037035,1.0944885526930284,violent,0.5548,True,0.2451,0.2001,0.5548,55.5,London,medium
51.33,-0.13,2,24,violent,0.041666666666666664,1.0933903064791184,other,0.6428,False,0.6428,0.1931,0.1641,16.4,London,medium
51.33,-0.13,3,28,property,0.07142857142857142,1.060944240790747,property,0.5581,True,0.2667,0.5581,0.1752,17.5,London,medium
51.33,-0.12,0,32,violent,0.0625,1.0795883408865785,property,0.4451,False,0.2587,0.4451,0.2962,29.6,London,uncertain
51.33,-0.12,1,34,violent,0.029411764705882353,1.0870004469549273,violent,0.5013,True,0.271,0.2277,0.5013,50.1,London,uncertain
51.33,-0.12,2,42,violent,0.19047619047619047,1.052922565938695,violent,0.5489,True,0.2482,0.2029,0.5489,54.9,London,uncertain
51.33,-0.12,3,39,property,0.07692307692307693,1.0806997965712637,violent,0.5545,False,0.2452,0.2003,0.5545,55.4,London,medium
51.33,-0.11,0,25,property,0.08,1.0875656525975472,other,0.5499,False,0.5499,0.2778,0.1723,17.2,London,uncertain
51.33,-0.11,1,30,other,0.03333333333333333,1.0952733774372052,property,0.5433,False,0.2707,0.5433,0.1861,18.6,London,uncertain
51.33,-0.11,2,32,violent,0.03125,1.0916499967289748,other,0.3973,False,0.3973,0.2227,0.38,38.0,London,uncertain
51.33,-0.11,3,29,property,0.0,1.0974088280586503,violent,0.4141,False,0.2659,0.32,0.4141,41.4,London,uncertain
51.33,-0.1,0,24,property,0.2916666666666667,0.9337200585143981,property,0.6298,True,0.2179,0.6298,0.1523,15.2,London,medium
51.33,-0.1,1,19,property,0.47368421052631576,0.5763341489036815,property,0.6264,True,0.2199,0.6264,0.1537,15.4,London,medium
51.33,-0.1,2,22,property,0.36363636363636365,0.8599672810355049,property,0.6264,True,0.2199,0.6264,0.1537,15.4,London,medium
51.33,-0.1,3,22,property,0.5,0.7088329479943613,property,0.6264,True,0.2199,0.6264,0.1537,15.4,London,medium
51.33,-0.09,0,12,property,0.16666666666666666,1.0114042647073518,violent,0.5525,False,0.2463,0.2012,0.5525,55.2,London,medium
51.33,-0.09,1,7,violent,0.0,1.0042424730540764,violent,0.551,True,0.2468,0.2021,0.551,55.1,London,medium
