lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
52.195,0.14,2,12,3,violent,violent,0.9990274142414451,True,0.00048630603826025574,0.000486279720294566,0.9990274142414451,33.9
52.195,0.14,3,1,6,property,property,0.9990310210330078,True,0.00048496466738372744,0.9990310210330078,0.00048401429960862746,47.5
52.195,0.14,3,3,4,property,property,0.9990274704389472,True,0.0004862663689228073,0.9990274704389472,0.0004862631921300045,39.3
52.195,0.14,3,11,3,violent,violent,0.9990274318656003,True,0.00048628281865334573,0.0004862853157463585,0.9990274318656003,33.9
52.195,0.14,3,12,3,violent,violent,0.999027438473267,True,0.0004862828078102371,0.0004862787189226138,0.999027438473267,33.9
52.195,0.145,0,1,4,property,property,0.9990274458258558,True,0.0004862777882915819,0.9990274458258558,0.00048627638585272185,39.3
52.195,0.145,3,3,3,violent,violent,0.9990274255529105,True,0.00048630098314907485,0.00048627346394032654,0.9990274255529105,33.9
52.195,0.15,0,1,4,property,property,0.9990274656194198,True,0.00048625665185289004,0.9990274656194198,0.0004862777287272612,39.3
52.195,0.155,0,1,3,violent,violent,0.9990274453731607,True,0.00048627813319585727,0.0004862764936433817,0.9990274453731607,33.9
52.195,0.155,0,2,4,violent,violent,0.9990277655690449,True,0.0004862337044847825,0.00048600072647019265,0.9990277655690449,39.3
52.195,0.16,3,3,3,property,property,0.9990274679683993,True,0.00048626787715970194,0.9990274679683993,0.0004862641544409525,33.9
52.195,0.17500000000000002,0,12,3,property,property,0.9990274626163027,True,0.0004862687499597892,0.9990274626163027,0.00048626863373745405,33.9
52.2,0.115,2,3,3,other,other,0.9990274441817287,True,0.9990274441817287,0.00048627831683863723,0.00048627750143289186,33.9
52.2,0.115,3,3,3,other,other,0.999027445923736,True,0.999027445923736,0.00048627716306669705,0.00048627691319723013,33.9
52.2,0.12,0,12,3,other,other,0.9990274457565967,True,0.9990274457565967,0.0004862776331136412,0.00048627661028955555,33.9
