lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk
40.74,-89.64,1,10,9,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.64,1,11,10,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.64,1,12,16,other,other,0.632,True,0.2921,0.0759,0.632,0.0
40.74,-89.64,2,1,8,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.64,2,2,18,property,other,0.687,False,0.2052,0.1076,0.6872,0.0
40.74,-89.64,2,3,14,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.64,2,4,20,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.64,2,5,16,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.64,2,6,9,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.64,2,7,20,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.64,2,8,19,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.64,2,9,17,property,other,0.643,False,0.0,0.3567,0.6433,0.0
40.74,-89.64,2,10,10,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.64,2,11,16,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.64,2,12,16,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.64,3,1,6,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.64,3,2,8,property,other,0.643,False,0.0,0.3567,0.6433,0.0
40.74,-89.64,3,3,9,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.64,3,4,16,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.64,3,5,5,other,other,0.606,True,0.0,0.3939,0.6061,0.0
40.74,-89.64,3,6,6,other,other,0.606,True,0.0,0.3939,0.6061,0.0
40.74,-89.64,3,7,15,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.64,3,8,4,property,other,0.625,False,0.0,0.3752,0.6248,0.0
40.74,-89.64,3,9,18,violent,property,0.519,False,0.0,0.5192,0.4808,0.0
40.74,-89.64,3,11,11,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.64,3,12,10,other,other,0.63,True,0.3403,0.03,0.6297,0.0
40.74,-89.63,0,2,4,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,0,5,3,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,0,6,3,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.63,0,7,6,property,other,0.767,False,0.0,0.233,0.767,0.0
40.74,-89.63,0,8,4,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,0,9,11,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,0,11,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.63,0,12,9,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.63,1,1,3,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,1,2,7,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,3,9,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,4,9,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,5,17,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,6,8,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.63,1,7,11,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,8,10,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,1,9,17,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,10,10,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,11,12,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,1,12,4,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,2,1,21,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,2,2,20,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,2,3,26,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.63,2,4,32,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.63,2,5,30,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,2,6,17,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,2,7,32,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,2,8,22,property,property,0.519,True,0.0,0.5192,0.4808,0.0
40.74,-89.63,2,9,24,property,property,0.604,True,0.0,0.6038,0.3962,0.0
40.74,-89.63,2,10,19,property,property,0.519,True,0.0,0.5192,0.4808,0.0
40.74,-89.63,2,11,32,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.74,-89.63,2,12,34,other,other,0.767,True,0.0,0.233,0.767,0.0
40.74,-89.63,3,1,5,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.63,3,2,8,violent,violent,0.507,True,0.5069,0.0446,0.4485,50.7
40.74,-89.63,3,3,5,property,other,0.639,False,0.2532,0.1075,0.6393,0.0
40.74,-89.63,3,5,11,other,other,0.767,True,0.0,0.233,0.767,0.0
40.74,-89.63,3,6,7,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.63,3,7,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.63,3,8,8,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.63,3,9,12,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.74,-89.63,3,10,7,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.63,3,11,11,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.63,3,12,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,1,9,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,2,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,3,16,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,4,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,5,25,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,6,17,property,other,0.862,False,0.0,0.1376,0.8624,0.0
40.74,-89.62,0,7,17,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,8,23,other,other,0.678,True,0.2264,0.0961,0.6775,0.0
40.74,-89.62,0,9,19,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,0,10,4,violent,violent,0.72,True,0.72,0.0,0.28,72.0
40.74,-89.62,0,11,15,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.62,0,12,11,violent,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,1,2,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,1,3,11,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,1,5,10,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,1,6,13,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,1,7,16,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,1,8,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,1,9,22,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,1,10,9,other,other,0.595,True,0.4048,0.0,0.5952,0.0
40.74,-89.62,1,11,13,violent,other,0.704,False,0.2352,0.061,0.7039,0.0
40.74,-89.62,1,12,14,violent,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,2,1,8,violent,violent,0.98,True,0.9796,0.0,0.0204,98.0
40.74,-89.62,2,2,9,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,2,3,11,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,2,4,19,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,2,5,9,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,2,6,8,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.62,2,7,13,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,2,8,15,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,2,9,23,other,other,0.626,True,0.3632,0.011,0.6258,0.0
40.74,-89.62,2,10,10,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,2,11,17,other,other,0.927,True,0.0375,0.0359,0.9266,0.0
40.74,-89.62,3,1,15,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.62,3,2,11,other,other,0.671,True,0.3286,0.0,0.6714,0.0
40.74,-89.62,3,3,21,violent,other,0.726,False,0.2426,0.0313,0.7261,0.0
40.74,-89.62,3,4,21,violent,other,0.726,False,0.2426,0.0313,0.7261,0.0
40.74,-89.62,3,5,15,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.74,-89.62,3,6,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,3,7,12,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,3,8,17,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.62,3,9,17,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.74,-89.62,3,10,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.62,3,11,12,other,violent,0.643,False,0.6429,0.0,0.3571,64.3
40.74,-89.62,3,12,13,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.61,0,1,3,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.74,-89.61,0,3,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.61,0,4,6,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,0,5,10,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,0,7,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,0,8,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,0,9,8,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.74,-89.61,0,11,4,other,other,0.741,True,0.2477,0.011,0.7414,0.0
40.74,-89.61,0,12,7,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,1,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,3,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.61,1,4,7,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,7,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,9,9,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,11,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,1,12,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,2,4,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.74,-89.61,2,4,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,7,9,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,8,6,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,9,5,other,other,0.762,True,0.2055,0.0328,0.7617,0.0
40.74,-89.61,2,10,3,property,other,0.963,False,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,11,11,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,2,12,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,3,1,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,3,2,6,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,3,5,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,3,9,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.61,3,12,10,other,other,0.75,True,0.2504,0.0,0.7496,0.0
40.74,-89.6,0,1,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,0,3,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.6,0,4,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.6,0,5,10,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,0,6,3,property,other,0.767,False,0.0,0.233,0.767,0.0
40.74,-89.6,0,7,10,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.6,0,8,6,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.6,0,9,6,property,other,0.767,False,0.0,0.233,0.767,0.0
40.74,-89.6,0,10,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.6,1,1,3,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.6,1,2,4,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.6,1,3,13,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.6,1,4,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.6,1,5,7,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.6,1,6,7,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.6,1,7,15,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,1,8,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,1,9,18,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,1,10,8,property,other,0.863,False,0.0,0.1372,0.8628,0.0
40.74,-89.6,1,11,7,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.6,1,12,9,violent,violent,0.522,True,0.5222,0.0158,0.462,52.2
40.74,-89.6,2,1,12,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.6,2,2,19,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.6,2,3,26,violent,other,0.938,False,0.0258,0.0362,0.938,0.0
40.74,-89.6,2,4,17,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.6,2,5,16,other,other,0.741,True,0.2477,0.011,0.7414,0.0
40.74,-89.6,2,6,18,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.74,-89.6,2,7,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,2,8,17,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,2,9,29,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,2,10,13,other,other,0.87,True,0.0,0.1297,0.8703,0.0
40.74,-89.6,2,11,25,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,2,12,23,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,1,10,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,2,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,3,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,4,17,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,5,19,property,other,0.865,False,0.0,0.1354,0.8646,0.0
40.74,-89.6,3,6,10,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.6,3,7,17,other,other,0.843,True,0.0379,0.1195,0.8426,0.0
40.74,-89.6,3,8,10,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,9,13,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.74,-89.6,3,10,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,11,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.6,3,12,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,0,1,6,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.59,0,4,5,other,other,0.754,True,0.0,0.246,0.754,0.0
40.74,-89.59,0,6,4,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.59,0,7,13,violent,other,0.826,False,0.041,0.1332,0.8258,0.0
40.74,-89.59,0,8,5,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.59,0,9,6,property,property,0.519,True,0.0,0.5192,0.4808,0.0
40.74,-89.59,1,6,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,1,7,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,1,8,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,1,9,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,1,12,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,2,3,7,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.59,2,4,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.59,2,5,4,other,other,0.72,True,0.2805,0.0,0.7195,0.0
40.74,-89.59,2,7,4,other,other,0.671,True,0.3286,0.0,0.6714,0.0
40.74,-89.59,2,8,9,property,other,0.865,False,0.0,0.1354,0.8646,0.0
40.74,-89.59,2,9,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.59,2,10,3,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.59,2,11,6,property,other,0.862,False,0.0,0.138,0.862,0.0
40.74,-89.59,2,12,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.59,3,4,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.59,3,5,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.59,3,6,6,other,other,0.671,True,0.3286,0.0,0.6714,0.0
40.74,-89.59,3,8,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.59,3,9,3,property,other,0.754,False,0.0,0.246,0.754,0.0
40.74,-89.59,3,11,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.58,0,11,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.58,2,12,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.57,0,10,3,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.74,-89.57,1,7,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.57,1,9,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,1,10,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.57,2,1,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.57,2,7,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.57,2,8,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.57,2,9,4,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.74,-89.57,2,10,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,2,12,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.74,-89.57,3,1,4,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.74,-89.57,3,2,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,3,4,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.74,-89.57,3,5,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,3,6,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,3,8,3,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.74,-89.57,3,9,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,3,10,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.74,-89.57,3,12,4,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.69,0,2,5,other,other,0.754,True,0.0,0.246,0.754,0.0
40.75,-89.69,0,6,3,property,other,0.606,False,0.0,0.3939,0.6061,0.0
40.75,-89.69,1,4,4,other,other,0.754,True,0.0,0.246,0.754,0.0
40.75,-89.66,2,7,3,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.75,-89.66,2,10,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.75,-89.65,2,2,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.75,-89.65,2,7,8,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.75,-89.65,2,8,3,property,other,0.963,False,0.0,0.0371,0.9629,0.0
40.75,-89.64,1,1,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.75,-89.64,1,8,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.75,-89.64,1,9,5,property,other,0.927,False,0.0,0.0734,0.9266,0.0
40.75,-89.64,2,8,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.75,-89.63,0,1,5,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,2,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,3,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,4,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,5,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,6,8,property,other,0.862,False,0.0,0.1383,0.8617,0.0
40.75,-89.63,0,7,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,9,26,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,10,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,11,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,0,12,5,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.63,1,1,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,2,11,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,3,3,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.75,-89.63,1,4,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,5,18,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,6,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,7,15,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,8,12,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,9,7,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,10,9,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,11,19,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,1,12,12,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,2,1,23,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,2,2,15,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,2,3,20,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.63,2,4,17,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.75,-89.63,2,5,7,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.63,2,6,7,property,other,0.767,False,0.0,0.233,0.767,0.0
40.75,-89.63,2,7,27,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,2,8,40,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.63,2,9,49,property,other,0.754,False,0.0,0.246,0.754,0.0
40.75,-89.63,2,10,24,property,other,0.754,False,0.0,0.246,0.754,0.0
40.75,-89.63,2,11,41,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,2,12,41,property,other,0.767,False,0.0,0.233,0.767,0.0
40.75,-89.63,3,1,8,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,3,2,9,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.63,3,3,15,other,other,0.865,True,0.0,0.1354,0.8646,0.0
40.75,-89.63,3,5,13,property,other,0.863,False,0.0,0.1375,0.8625,0.0
40.75,-89.63,3,6,11,other,other,0.865,True,0.0,0.1354,0.8646,0.0
40.75,-89.63,3,7,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,3,8,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,3,9,20,other,other,0.864,True,0.0,0.1356,0.8644,0.0
40.75,-89.63,3,10,16,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.75,-89.63,3,11,34,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.63,3,12,11,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.62,0,4,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,0,7,3,other,other,0.754,True,0.0,0.246,0.754,0.0
40.75,-89.62,0,9,7,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.75,-89.62,0,11,4,property,other,0.767,False,0.0,0.233,0.767,0.0
40.75,-89.62,0,12,3,property,other,0.754,False,0.0,0.246,0.754,0.0
40.75,-89.62,1,1,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,1,5,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,1,6,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,1,7,9,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,1,9,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,1,12,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,2,1,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,2,7,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.75,-89.62,2,8,5,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.75,-89.62,2,9,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,2,11,3,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.75,-89.62,3,2,8,other,other,0.633,True,0.3672,0.0,0.6328,0.0
40.75,-89.62,3,3,8,violent,violent,0.607,True,0.6067,0.0,0.3933,60.7
40.75,-89.62,3,4,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,3,8,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,3,9,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.62,3,11,10,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.75,-89.62,3,12,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.61,0,3,6,property,other,0.754,False,0.0,0.246,0.754,0.0
40.75,-89.61,0,7,4,property,other,0.795,False,0.0,0.2052,0.7948,0.0
40.75,-89.61,0,9,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.61,1,5,8,other,other,0.885,True,0.0,0.1148,0.8852,0.0
40.75,-89.61,1,6,3,property,other,0.963,False,0.0,0.0373,0.9627,0.0
40.75,-89.61,1,7,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.61,1,8,10,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.75,-89.61,1,9,10,other,other,0.885,True,0.0,0.1148,0.8852,0.0
40.75,-89.61,1,10,3,other,other,0.927,True,0.0,0.0734,0.9266,0.0
