lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.84,-77.0,0,9.0,7,property,0.42857142857142855,0.5982696097102534,property,0.6272,True,0.3728,0.6272,0.0,0.0,DC,medium
38.84,-77.0,0,10.0,11,property,0.09090909090909091,0.6890092595109152,property,0.6459,True,0.3541,0.6459,0.0,0.0,DC,medium
38.84,-77.0,0,11.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6278,True,0.3722,0.6278,0.0,0.0,DC,medium
38.84,-77.0,0,12.0,14,property,0.5714285714285714,0.5195798603342014,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.84,-77.0,1,7.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6364,True,0.3636,0.6364,0.0,0.0,DC,medium
38.84,-77.0,1,9.0,5,property,0.2,0.6730116880595105,property,0.6268,True,0.3732,0.6268,0.0,0.0,DC,medium
38.84,-77.0,1,10.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6268,True,0.3732,0.6268,0.0,0.0,DC,medium
38.84,-77.0,1,11.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6555,True,0.3445,0.6555,0.0,0.0,DC,medium
38.84,-77.0,2,5.0,5,property,0.6,0.5004024447610512,property,0.6283,True,0.3717,0.6283,0.0,0.0,DC,medium
38.84,-77.0,2,6.0,4,property,1.0,4.3446531758480495e-08,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-77.0,2,8.0,4,violent,0.0,0.6931472015900639,property,0.6267,False,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-77.0,2,9.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-77.0,2,10.0,5,property,0.2,0.6730116880595105,property,0.6294,True,0.3706,0.6294,0.0,0.0,DC,medium
38.84,-77.0,2,11.0,4,property,0.5,0.562335165779739,property,0.6275,True,0.3725,0.6275,0.0,0.0,DC,medium
38.84,-77.0,2,12.0,5,property,0.6,0.5004024447610512,property,0.6274,True,0.3726,0.6274,0.0,0.0,DC,medium
38.84,-77.0,3,2.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.84,-77.0,3,3.0,10,property,0.8,0.3250829947896311,property,0.6279,True,0.3721,0.6279,0.0,0.0,DC,medium
38.84,-77.0,3,4.0,7,property,1.0,4.3446531758480495e-08,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
